t,mox,F,Pc,of,mf,eta
6.235,0.008349889349,19.625988,1278550.25,0.7023725107487925,0.011888120934713496,0.9782476461724292
6.24,0.008350719191,19.6455765,1275911.25,0.7063962600039742,0.011821578997251513,0.9782476461724292
6.245,0.008350245007,19.649494,1276980.25,0.7047292173917351,0.01184887017726467,0.9782476461724292
6.25,0.008349889349,19.645576000000002,1276779.8,0.7049408532341415,0.011844808412921756,0.9782476461724292
6.255,0.008350719272000002,19.6494935,1273656.3999999997,0.7097120434464689,0.011766348548134603,0.9782476461724292
6.26,0.008350541402,19.665163500000002,1275343.4,0.7071877353436509,0.011808097036555842,0.9782476461724292
6.265,0.008350778615999999,19.629904500000002,1275610.6,0.7068498713773309,0.01181407672852526,0.9782476461724292
6.27,0.008350956404,19.586810500000002,1273422.55,0.7101120820925304,0.011760053961329215,0.9782476461724292
6.275,0.008351193537,19.696505,1274892.35,0.7079981649243655,0.011795501670392249,0.9782476461724292
6.28,0.00835048214,19.6494935,1273589.5499999998,0.7097567055915774,0.011765274035755576,0.9782476461724292
6.285,0.008351134193000001,19.7121765,1275677.4,0.7068326169540176,0.011814868177685237,0.9782476461724292
6.29,0.008350956404,19.62207,1275627.3,0.7068657092188028,0.011814063541473971,0.9782476461724292
6.295,0.008351371325,19.6612465,1273639.6500000001,0.709885739496582,0.011764388070286362,0.9782476461724292
6.3,0.008351549195,19.704341,1273706.45,0.7098275985810628,0.01176560225566694,0.9782476461724292
6.305,0.008351015667,19.6534115,1275059.35,0.7077123278135988,0.011800014410939492,0.9782476461724292
6.31,0.00835066009,19.6769175,1272052.8499999999,0.7120773574601424,0.011727181046432047,0.9782476461724292
6.315,0.008351430669,19.7317645,1272837.9,0.7110871145078106,0.011744595702286864,0.9782476461724292
6.32,0.008351134274,19.743517,1273522.75,0.7100044784694856,0.011762086757539958,0.9782476461724292
6.325,0.008351667802,19.6925875,1272136.45,0.7121844080949609,0.011726833257049358,0.9782476461724292
6.33,0.008351549276,19.7474345,1272236.6500000001,0.7120079955998715,0.011729572318866678,0.9782476461724292
6.335,0.008351015748,19.7121755,1270583.0999999999,0.7143553150423078,0.011690282933648237,0.9782476461724292
6.34,0.008351608538999999,19.7866115,1272554.0,0.7115495729053324,0.0117372124965229,0.9782476461724292
6.345,0.00835202346,19.735682,1273339.05,0.7104797319948541,0.011755470401033892,0.9782476461724292
6.35,0.008351964197000001,19.7474345,1272487.2,0.7117304962112698,0.011734728582602152,0.9782476461724292
6.355,0.008351786327000002,19.8179525,1272086.3499999999,0.7122862690752972,0.011725322654109898,0.9782476461724292
6.36,0.008351964116,19.790529,1273706.5000000002,0.7099223052214698,0.011764617134257378,0.9782476461724292
6.365,0.008351015667,19.763105499999998,1272704.35,0.7111902614912927,0.011742308801429284,0.9782476461724292
6.37,0.008351430669,19.759188,1272136.45,0.7121299216534467,0.011727397508602605,0.9782476461724292
6.375,0.008351786246,19.7866115,1273138.65,0.710722426289328,0.011751122431304948,0.9782476461724292
6.38,0.008352023379,19.7591875,1272570.75,0.7116198508607879,0.011736636307850667,0.9782476461724292
6.385,0.008351727064000001,19.806199499999998,1271084.1999999997,0.7137689369169627,0.01170088334198776,0.9782476461724292
6.39,0.008351371325,19.786610999999997,1270416.1,0.7146880291196085,0.011685338196146469,0.9782476461724292
6.395,0.008351312062,19.8257875,1271718.9,0.7127249734216612,0.011717439929047092,0.9782476461724292
6.4,0.008351845509,19.7748585,1271267.95,0.7135213753461832,0.011705109051495322,0.9782476461724292
6.405,0.008351964116,19.7591875,1271267.95,0.7135487226357856,0.0117048266657231,0.9782476461724292
6.41,0.008352438299999999,19.8179525,1272520.7000000002,0.7117894915677944,0.011734422043240395,0.9782476461724292
6.415,0.008352141904,19.806199499999998,1271251.3,0.713614621245978,0.011703994922941854,0.9782476461724292
6.42,0.008352260349,19.833623,1270650.0,0.7145426332900242,0.011688960126204139,0.9782476461724292
6.425,0.008351904772,19.7944465,1269981.9,0.7154639282653708,0.011673411393707913,0.9782476461724292
6.43,0.008352616007,19.798364499999998,1271251.3,0.7137239666786716,0.011702866089629947,0.9782476461724292
6.435,0.008352912403,19.7826935,1271134.3499999999,0.7139673916218007,0.01169929117354517,0.9782476461724292
6.44,0.008352675351,19.814035,1269697.9,0.716070206891672,0.01166460393214433,0.9782476461724292
6.445,0.008352260349,19.814035,1269430.65,0.7163768063714839,0.01165903233426133,0.9782476461724292
6.45,0.008351489689,19.82187,1269898.3,0.715493514294507,0.011672348556834591,0.9782476461724292
6.455,0.008351371082,19.7709405,1267827.2,0.7185967946318603,0.01162177613981487,0.9782476461724292
6.46,0.008351193294,19.7239285,1266624.6,0.7203868441027225,0.011592651035155737,0.9782476461724292
6.465,0.008352497401000001,19.767023000000002,1270048.65,0.7155008307211035,0.011673637600926472,0.9782476461724292
6.47,0.008351904691,19.723929000000002,1268177.95,0.7181889511727076,0.011629118879317822,0.9782476461724292
6.475,0.008351845347000002,19.7591875,1266624.55,0.7205399415412017,0.011591092825660421,0.9782476461724292
6.48,0.008351549033,19.7670225,1267459.7,0.7191970990967318,0.011612323024507527,0.9782476461724292
6.485,0.008351074768,19.751352,1269129.95,0.7165551436969767,0.011654476060158712,0.9782476461724292
6.49,0.008351430426,19.727846,1268127.8,0.7181543714235015,0.011629018437144754,0.9782476461724292
6.495,0.00835071911,19.708257999999997,1266039.95,0.7211694827486017,0.011579412759082381,0.9782476461724292
6.5,0.008351252638,19.75527,1267610.0,0.7188991826121077,0.011616722956417712,0.9782476461724292
6.505,0.008350481978,19.7200115,1267626.65,0.7186937688506413,0.01161897088846946,0.9782476461724292
6.51,0.008350600584,19.7395995,1264987.6,0.7227566291364675,0.011553820812376499,0.9782476461724292
6.515,0.008349889268,19.735681500000002,1263701.4999999998,0.724572466836507,0.011523884290629656,0.9782476461724292
6.52,0.008350778454,19.7474345,1266540.95,0.7204172660421928,0.011591585665176046,0.9782476461724292
6.525,0.008350482058999999,19.6965055,1265488.7,0.7219586896294018,0.011566426416013492,0.9782476461724292
6.53,0.008350363533,19.7278465,1262949.85,0.7258502183936866,0.011504251595431676,0.9782476461724292
6.535,0.008350659928,19.7670225,1263634.7,0.7248586893720003,0.01152039707937392,0.9782476461724292
6.54,0.008349711559999999,19.743516500000002,1265872.85,0.7211884250725008,0.011577711551818937,0.9782476461724292
6.545,0.008350422877,19.735681,1264469.85,0.7235120937654763,0.011541511121867657,0.9782476461724292
6.55,0.008349474427999999,19.700422500000002,1261947.75,0.7271978330916996,0.011481709719213548,0.9782476461724292
6.555,0.008350660009,19.8101165,1264236.0,0.7239290341169745,0.01153519145586676,0.9782476461724292
6.56,0.008349889268,19.735681500000002,1265355.05,0.7220241608098976,0.011564556591338846,0.9782476461724292
6.565,0.008350482058999999,19.75527,1262799.5000000002,0.7261120128216912,0.011500267054596433,0.9782476461724292
6.57,0.008349711399,19.774858,1261830.75,0.7274369550670835,0.011478261230528216,0.9782476461724292
6.575,0.008350067138,19.8257875,1264620.1,0.7231964027052941,0.01154605734592224,0.9782476461724292
6.58,0.008349592792000001,19.7317645,1263768.3,0.7243988448347107,0.01152623703300516,0.9782476461724292
6.585,0.008349533529000001,19.735682500000003,1261363.1,0.7281250065313861,0.011467170409069161,0.9782476461724292
6.59,0.008350244845,19.794447,1259876.55,0.7306292423276864,0.011428840184930518,0.9782476461724292
6.595,0.008349711399,19.770941,1261680.45,0.7276715963803949,0.011474560008296842,0.9782476461724292
6.6,0.008350482058999999,19.7709405,1261379.8,0.7283259254270886,0.011465309372453405,0.9782476461724292
6.605,0.008349889268,19.716094000000002,1258991.3499999999,0.7319409767002855,0.011407872402010777,0.9782476461724292
6.61,0.008350304270000001,19.8179525,1258974.65,0.7320676808624951,0.011406464850574992,0.9782476461724292
6.615,0.008349474347,19.7826935,1261764.0,0.7274844991265503,0.011477185228035435,0.9782476461724292
6.62,0.008350067138,19.7748585,1260611.5,0.7294306047355936,0.011447377014057094,0.9782476461724292
6.625,0.008349415002999998,19.712176,1257939.0499999998,0.7334947234966451,0.011383060757679994,0.9782476461724292
6.63,0.00834971148,19.825788,1259826.4500000002,0.7305797428707106,0.011428884473570237,0.9782476461724292
6.635,0.008349770661,19.782694,1261413.2,0.7281034067184627,0.01146783627703671,0.9782476461724292
6.64,0.008349118527,19.731765,1259659.45,0.7307000978404128,0.011426190514652804,0.9782476461724292
6.645,0.008349059264,19.7748595,1258473.5,0.7325602602148873,0.011397095525699017,0.9782476461724292
6.65,0.008348881394999999,19.806201,1259358.75,0.7311171980736597,0.011419347564244895,0.9782476461724292
6.655,0.008349415002999998,19.798365,1260243.95,0.729851371235134,0.0114398839709929,0.9782476461724292
6.66,0.008349296478,19.739601,1258774.1,0.7321414936365397,0.011403938378808617,0.9782476461724292
6.665,0.008349355821,19.7866125,1257003.65,0.7349703436572229,0.011360126150741657,0.9782476461724292
6.67,0.008348763031000002,19.8179535,1259425.55,0.7309832590503345,0.011421278021943206,0.9782476461724292
6.675,0.008349415165,19.8297065,1258991.3,0.7318265209111632,0.011409008728741522,0.9782476461724292
6.68,0.008349178032999999,19.7709415,1257454.65,0.734207920626527,0.011371680689409254,0.9782476461724292
6.685,0.008349355902000002,19.821870999999998,1257671.8,0.7339054051630536,0.011376610450423109,0.9782476461724292
6.69,0.008350067219,19.8492945,1259776.3,0.7307444449843249,0.01142679534044096,0.9782476461724292
6.695,0.00834971148,19.8022825,1258523.65,0.7326386182416482,0.011396766798943149,0.9782476461724292
6.7,0.008349474347,19.8257885,1257822.1500000001,0.7336949756360488,0.011380034788655522,0.9782476461724292
6.705,0.008349177871,19.8884715,1258523.7,0.7325094020065046,0.011398048746036246,0.9782476461724292
6.71,0.008349296397,19.900223999999998,1258974.65,0.7318241629226964,0.011408883199012312,0.9782476461724292
6.715,0.008349711317999999,19.845377499999998,1258239.7,0.7330890139040653,0.011389764625626585,0.9782476461724292
6.72,0.008349829924,19.8571305,1256619.55,0.7356997171506584,0.011349508134023247,0.9782476461724292
6.725,0.008349829843000001,19.904142,1258590.4500000002,0.7325613822724169,0.0113981299657084,0.9782476461724292
6.73,0.008349770579999999,19.872801000000003,1257822.1500000001,0.7337668726685638,0.011379323448650044,0.9782476461724292
6.735,0.00834994845,19.880636,1255901.35,0.7368796887142491,0.011331494920927295,0.9782476461724292
6.74,0.008349770661,19.892388500000003,1256101.8,0.7365145749782753,0.011336870911544812,0.9782476461724292
6.745,0.008350541321,19.935482999999998,1257721.95,0.7341134757262654,0.011375000728243996,0.9782476461724292
6.75,0.008350600584,19.876718,1256302.2,0.7363960470034698,0.011339822664692622,0.9782476461724292
6.755,0.008350956242000001,19.884553,1254448.2,0.7394688589082653,0.011293181776889373,0.9782476461724292
6.76,0.00835071911,19.9119765,1254949.35,0.7386008628293037,0.01130613235139141,0.9782476461724292
6.765,0.008350422634,19.935482500000003,1254548.45,0.7391754330820841,0.011296942863998972,0.9782476461724292
6.77,0.008350778292000002,19.884553,1253746.6999999997,0.7405616816747538,0.011276276505577517,0.9782476461724292
6.775,0.008349770579999999,19.8610475,1251992.95,0.7431697031535457,0.011235348460208771,0.9782476461724292
6.78,0.008350600502999999,19.919812,1252744.5499999998,0.7421480781093297,0.011251933070114113,0.9782476461724292
6.785,0.008349474185,19.8414595,1252427.2,0.7423865704458291,0.011246801218381211,0.9782476461724292
6.79,0.008349889187000002,19.8649655,1250205.75,0.7461357118789359,0.011190845115794178,0.9782476461724292
6.795,0.008349415002999998,19.8492945,1250038.75,0.7462926513264534,0.011187856383363589,0.9782476461724292
6.8,0.008349652217,19.857129999999998,1250990.8,0.7447835306523827,0.01121084432370066,0.9782476461724292
6.805,0.00834971148,19.7944475,1249838.3,0.7466980933438885,0.0111821786535011,0.9782476461724292
6.81,0.008349533691,19.755271,1248535.45,0.7488138238324914,0.01115034662189647,0.9782476461724292
6.815,0.008349533772000001,19.759188,1248819.4500000002,0.7483417595600811,0.011157380522113779,0.9782476461724292
6.82,0.008349593035,19.7435175,1248518.8,0.7488564770114581,0.011149790769416346,0.9782476461724292
6.825,0.008349948773999999,19.735682,1247700.3,0.750310861138224,0.011128652411259382,0.9782476461724292
6.83,0.008349237377,19.735682,1247449.7999999998,0.750549545509478,0.011124165522387309,0.9782476461724292
6.835,0.008350185906,19.7709405,1247332.85,0.7509853866178268,0.011118972558981862,0.9782476461724292
6.84,0.008349533772000001,19.735682,1247934.15,0.749815540868782,0.011135450410011138,0.9782476461724292
6.845,0.008349770904,19.747435,1247550.0,0.7505170464902629,0.011125358102187129,0.9782476461724292
6.85,0.008349415165,19.7513525,1248101.25,0.7495069329119292,0.011139877162391903,0.9782476461724292
6.855,0.008349178114,19.7395995,1248669.1500000001,0.7485019482668259,0.011154517544453584,0.9782476461724292
6.86,0.008349474427999999,19.7278465,1247667.0,0.7502465241163123,0.011128974489864564,0.9782476461724292
6.865,0.008349237296,19.7278465,1247867.45,0.7498519249733997,0.011134514719417678,0.9782476461724292
6.87,0.008348525979,19.7474345,1248318.4,0.7489209565925842,0.011147406018632256,0.9782476461724292
6.875,0.008349178032999999,19.727846,1248819.55,0.7482520599564962,0.011158242629476255,0.9782476461724292
6.88,0.008349237377,19.700422500000002,1248051.1500000001,0.7495455649416418,0.011139065812029794,0.9782476461724292
6.885,0.008349533691,19.7121755,1248034.5,0.7496481431533222,0.011137936867126084,0.9782476461724292
6.89,0.00834929664,19.680834,1247466.55,0.7505365387940643,0.011124437263794452,0.9782476461724292
6.895,0.008349830086000001,19.716093,1246848.5,0.7517068272773347,0.0111078279230786,0.9782476461724292
6.9,0.00834929664,19.680834,1246547.85,0.7520760306647729,0.011101665655558672,0.9782476461724292
6.905,0.008349000244,19.708257500000002,1246865.2,0.7514682546740888,0.01111025008983374,0.9782476461724292
6.91,0.008349355982999998,19.727845499999997,1248117.9,0.7494642424434739,0.011140432738696969,0.9782476461724292
6.915,0.008349415246,19.716093,1246998.8,0.7513495662805871,0.011112557484171037,0.9782476461724292
6.92,0.00834988943,19.763105,1247449.7999999998,0.7507146045307271,0.011122588237402854,0.9782476461724292
6.925,0.008349415165,19.774858,1247399.6500000001,0.750678416112726,0.011122492649030962,0.9782476461724292
6.93,0.008349000163,19.751352,1247048.95,0.7511603006273171,0.011114804863925173,0.9782476461724292
6.935,0.008348466717000002,19.7317635,1246597.9,0.7517812259060187,0.011104915139293004,0.9782476461724292
6.94,0.008349237296,19.7552695,1246748.3,0.7517244721643219,0.011106778620578036,0.9782476461724292
6.945,0.008348170321,19.6769165,1246113.6,0.7525195704630592,0.01109362553303829,0.9782476461724292
6.95,0.008349296559,19.7709405,1245044.55,0.7546102515913958,0.011064382628505494,0.9782476461724292
6.955,0.0083489409,19.708257999999997,1245495.55,0.7537572366681354,0.011076432163895597,0.9782476461724292
6.96,0.008348051796,19.688670000000002,1245579.05,0.7533896270860213,0.011080656669363498,0.9782476461724292
6.965,0.008348585323,19.661246,1244727.2,0.7549656186412286,0.011058232476898234,0.9782476461724292
6.97,0.008348288927999999,19.629904999999997,1244777.3499999999,0.7548048523018249,0.011060195098827686,0.9782476461724292
6.975,0.008348644586,19.6729995,1245044.6000000003,0.7544435192195929,0.01106596368491038,0.9782476461724292
6.98,0.008349415246,19.6925875,1243975.6,0.7564542794782119,0.011037567599933828,0.9782476461724292
6.985,0.008348407454000001,19.669082,1243591.5,0.7568491778290634,0.011030477007250596,0.9782476461724292
6.99,0.008347459005,19.6534115,1242739.6,0.758058722458575,0.011011625824879493,0.9782476461724292
6.995,0.008348822374999999,19.7160935,1242589.3,0.7586677185175759,0.011004583655297023,0.9782476461724292
7.0,0.008347992533,19.606399,1242221.9,0.7590828445403811,0.010997472269386679,0.9782476461724292
7.005,0.008348111057999999,19.708257999999997,1241804.2999999998,0.7598303178429971,0.010986809636260078,0.9782476461724292
7.01,0.008349059426,19.708257999999997,1241971.35,0.7597889002569621,0.010988656748178779,0.9782476461724292
7.015,0.008348229584,19.712176,1243290.85,0.7573158989169317,0.011023444240295421,0.9782476461724292
7.02,0.008348466717000002,19.6729995,1240017.1,0.7630080036503011,0.01094151919384877,0.9782476461724292
7.025,0.008348525979,19.676917,1240117.35,0.7628496501686559,0.01094386813594822,0.9782476461724292
7.03,0.008348229503,19.6769175,1240935.8,0.7613567503090475,0.010964937921166804,0.9782476461724292
7.035,0.008349355821,19.7043405,1239465.9,0.7641979359125524,0.010925645606500856,0.9782476461724292
7.04,0.008349355821,19.6808345,1239031.6500000001,0.7649544024741953,0.010914841190526587,0.9782476461724292
7.045,0.008348229503,19.645576000000002,1239332.3,0.7641355871245159,0.010925063095693324,0.9782476461724292
7.05,0.008349237215000001,19.7043405,1239382.4,0.7643122081898972,0.010923856933769651,0.9782476461724292
7.055,0.008349237296,19.6024815,1238296.75,0.7662072238086742,0.010896839701533335,0.9782476461724292
7.06,0.008348229584,19.622069500000002,1236659.8499999999,0.7688173790283712,0.010858533914192293,0.9782476461724292
7.065,0.008349474347,19.665163500000002,1236359.2,0.7696782039529216,0.010848006743751713,0.9782476461724292
7.07,0.0083489409,19.672999,1238814.45,0.7652244908322223,0.010910446542190623,0.9782476461724292
7.075,0.008348703849,19.641658,1236208.8,0.7697397027446723,0.010846139050942678,0.9782476461724292
7.08,0.008349474509000001,19.6534105,1235039.5999999999,0.7720191570324229,0.010815113113377501,0.9782476461724292
7.085,0.00834911877,19.653411,1237127.4500000002,0.7682286215210683,0.010868013161848891,0.9782476461724292
7.09,0.008349474427999999,19.665164,1237912.4500000002,0.7669430101288397,0.010886694731851537,0.9782476461724292
7.095,0.008350067219,19.625987,1236375.75,0.7698062481579885,0.010846972519358277,0.9782476461724292
7.1,0.008349237296,19.618152,1235690.95,0.7707985989419216,0.010831931074422076,0.9782476461724292
7.105,0.008349830086000001,19.6925875,1237160.8,0.7683579684267877,0.01086710938014513,0.9782476461724292
7.11,0.008350126481,19.6416585,1237027.1999999997,0.7686717641325481,0.010863058682041196,0.9782476461724292
7.115,0.008349237296,19.6181525,1235039.55,0.7719559551857295,0.01081569128382617,0.9782476461724292
7.12,0.008350422796,19.6455755,1234872.55,0.7725699070628458,0.010808630674920558,0.9782476461724292
7.125,0.008349948531,19.614234,1236860.1500000001,0.7689192230975995,0.010859331227748658,0.9782476461724292
7.13,0.008349296478,19.6024815,1236425.85,0.7695132167573744,0.010850101461782316,0.9782476461724292
7.135,0.008349948612,19.5985635,1235390.3,0.7715218094488434,0.010822699384175545,0.9782476461724292
7.14,0.008349830005,19.629904500000002,1236459.3,0.769595600749657,0.01084963323187723,0.9782476461724292
7.145,0.008349948612,19.653411,1237344.55,0.7680658293701722,0.010871397076533281,0.9782476461724292
7.15,0.008350007874999999,19.618152,1237127.35,0.7684639054852229,0.010865842644525565,0.9782476461724292
7.155,0.008349889268,19.6494935,1236676.35,0.7692278901042459,0.01085489667680721,0.9782476461724292
7.16,0.008350719191,19.688670000000002,1237311.05,0.7683284692988134,0.010868683804754723,0.9782476461724292
7.165,0.008350600665000001,19.657329,1236993.75,0.7688562460769374,0.010861068902813308,0.9782476461724292
7.17,0.008350126401000002,19.688670499999997,1237194.15,0.768377589384203,0.010867217519568734,0.9782476461724292
7.175,0.008351193375,19.7200115,1238079.45,0.7671030838355899,0.010886663801745161,0.9782476461724292
7.18,0.008351193375,19.696505,1237778.8,0.7676309657476657,0.010879177296952857,0.9782476461724292
7.185,0.008350600584,19.700423,1236860.1500000001,0.7690919115585886,0.010857740743986308,0.9782476461724292
7.19,0.008351074929999999,19.747435,1236743.25,0.7694239959050843,0.010853671024616944,0.9782476461724292
7.195,0.008350422796,19.7395995,1237043.95,0.768720653663936,0.010862753272205667,0.9782476461724292
7.2,0.008350897061,19.7395995,1235490.6,0.7715962939774551,0.010822883839880134,0.9782476461724292
7.205,0.008350363533,19.708257999999997,1236058.4500000002,0.7704465927491417,0.0108383418287358,0.9782476461724292
7.21,0.008350007794,19.716093,1236125.25,0.7702337533483629,0.010840874939199715,0.9782476461724292
7.215,0.008350185663,19.716093,1236943.65,0.7688347342614426,0.010860833012469642,0.9782476461724292
7.22,0.008349652217,19.6416575,1234755.65,0.7725724282932731,0.010807597982037256,0.9782476461724292
7.225,0.008349118688999999,19.665164,1235523.9000000001,0.7710634552460561,0.010828056539569352,0.9782476461724292
7.23,0.008349415084,19.692588,1238112.85,0.7665760630722029,0.010891828594983898,0.9782476461724292
7.235,0.008349533691,19.653411,1237428.05,0.7678093458877376,0.010874488225128735,0.9782476461724292
7.24,0.008349118688999999,19.606399,1235306.8,0.7714490520266828,0.010822644304333424,0.9782476461724292
7.245,0.008349830086000001,19.6690815,1235056.25,0.7720844014968921,0.010814659731256872,0.9782476461724292
7.25,0.008349415084,19.657329,1236409.1999999997,0.7695740984777483,0.01084939721920932,0.9782476461724292
7.255,0.00834971148,19.602482000000002,1234521.8,0.7730054342243015,0.010801620674735363,0.9782476461724292
7.26,0.008349237296,19.645576000000002,1236425.9,0.769497433675789,0.010850247097143365,0.9782476461724292
7.265,0.008349177952,19.6494935,1235039.5999999999,0.7719400338802457,0.010815837481613558,0.9782476461724292
7.27,0.008348822294,19.6612465,1234638.7,0.7725591821764746,0.010806709034872219,0.9782476461724292
7.275,0.00834834811,19.6024815,1232784.75,0.775752724186165,0.010761609788426042,0.9782476461724292
7.28,0.008347933108,19.5907285,1231849.3499999999,0.777327857701553,0.010739269183898337,0.9782476461724292
7.285,0.008347992371,19.6338235,1234404.85,0.7727544289938671,0.010802904593984867,0.9782476461724292
7.29,0.008347281055000001,19.5515525,1233369.3000000003,0.7744158670069559,0.010778809436409733,0.9782476461724292
7.295,0.008347162447999998,19.508457999999997,1232066.4500000002,0.7767274943693661,0.010746577800464183,0.9782476461724292
7.3,0.008347103185,19.5358815,1232600.95,0.7757481968710844,0.010760067788320157,0.9782476461724292
7.305,0.008347162447999998,19.5397995,1232901.6,0.7752234684221267,0.010767427442553608,0.9782476461724292
7.31,0.008347577368999999,19.4732,1230563.25,0.779563932318223,0.010708008699397429,0.9782476461724292
7.315,0.008346984659,19.512376500000002,1232467.3499999999,0.7759567827782232,0.010757022612927733,0.9782476461724292
7.32,0.008347873845000001,19.5593885,1232901.65,0.7754147826373301,0.01076568828957236,0.9782476461724292
7.325,0.008347755319,19.531964499999997,1232433.95,0.7762246961215332,0.010754302666109704,0.9782476461724292
7.33,0.008347636794,19.5397995,1232016.4,0.7769459524314232,0.010744166653904798,0.9782476461724292
7.335,0.008347636713,19.5319635,1230095.55,0.7804321335182465,0.010696172485066996,0.9782476461724292
7.34,0.008348229422000001,19.6299055,1232617.65,0.7760215643011935,0.010757728658632795,0.9782476461724292
7.345,0.008346866053,19.5515525,1231932.85,0.7768886357420928,0.010743967241877568,0.9782476461724292
7.35,0.008346925316,19.5476345,1230295.95,0.7798731850538793,0.010702926419278455,0.9782476461724292
7.355,0.008346628920000002,19.578975500000002,1230329.4000000001,0.7797316417984739,0.010704489176235375,0.9782476461724292
7.36,0.008346451132,19.5985635,1230813.75,0.7788026964538624,0.010717029062693364,0.9782476461724292
7.365,0.008346984577999999,19.547634,1229694.7000000002,0.7809861260780735,0.010687750139578752,0.9782476461724292
7.37,0.008346154655999999,19.492786499999998,1229026.6,0.7819819116679624,0.010673078918408362,0.9782476461724292
7.375,0.008346984577999999,19.559387,1228458.7,0.7832517851224614,0.010656834413336124,0.9782476461724292
7.38,0.008346628920000002,19.5319635,1229845.05,0.7806145711938387,0.01069238165415619,0.9782476461724292
7.385,0.008346925316,19.516293,1229494.3,0.7813362883955368,0.010682884489008306,0.9782476461724292
7.39,0.008346866053,19.5045395,1227105.75,0.785716112686202,0.010623259365858973,0.9782476461724292
7.395,0.008348110897,19.625987,1229444.15,0.781751936444513,0.01067872109785625,0.9782476461724292
7.4,0.008347458843,19.559387,1230346.1,0.7799270139085942,0.010702871799717281,0.9782476461724292
7.405,0.008347458843,19.543716500000002,1229744.75,0.7810240708967481,0.010687838126955167,0.9782476461724292
7.41,0.008347518106,19.5554695,1228575.6,0.7831831809450528,0.010658449145865471,0.9782476461724292
7.415,0.00834757745,19.5907285,1229510.9,0.7814840199067569,0.010681699481194759,0.9782476461724292
7.42,0.008347814501,19.598564,1230145.6,0.780389278657444,0.010696987682046716,0.9782476461724292
7.425,0.008347636632000001,19.524128,1228926.35,0.7825713625667804,0.010666933434185894,0.9782476461724292
7.43,0.008347873763999999,19.5633045,1226521.15,0.7870794768129861,0.010606138274373395,0.9782476461724292
7.435,0.008347458843,19.594646,1228241.55,0.7837816136867019,0.01065023559781628,0.9782476461724292
7.44,0.008347814501,19.5515525,1229060.0,0.7823748455080539,0.010669840101491437,0.9782476461724292
7.445,0.008347695976,19.5162935,1226036.75,0.7879318701324265,0.010594438799127411,0.9782476461724292
7.45,0.00834834811,19.6063995,1225986.65,0.7882062748130886,0.010591577835357486,0.9782476461724292
7.455,0.008348466717000002,19.610317000000002,1227773.9,0.7849214665838068,0.010636053506518067,0.9782476461724292
7.46,0.008348525979,19.5633055,1227389.7,0.7856483649776547,0.010626288236770464,0.9782476461724292
7.465,0.008348703768,19.5633055,1225435.5150000001,0.7893346754332682,0.010576887127652628,0.9782476461724292
7.47,0.008348644586,19.5868115,1224850.865,0.7904137440421909,0.010562372743298812,0.9782476461724292
7.475,0.008348466717000002,19.6730005,1226922.0150000001,0.7864989197594963,0.010614721148698948,0.9782476461724292
7.48,0.008348940981,19.590729500000002,1225953.2650000001,0.7884331967810774,0.010589281393891174,0.9782476461724292
7.485,0.008348703849,19.594647,1223815.365,0.7923791917202997,0.01053624822084802,0.9782476461724292
7.49,0.008348348272000001,19.5946465,1222529.2550000001,0.7947146630616228,0.010504837346071045,0.9782476461724292
7.495,0.008348288927999999,19.614235,1226053.5550000002,0.788065091421688,0.010593400239235934,0.9782476461724292
7.5,0.008348229665,19.5437175,1224483.4549999998,0.7909879791981457,0.01055418019558643,0.9782476461724292
7.505,0.008348051796,19.512376,1221109.4549999998,0.7973386076706478,0.010469895369030324,0.9782476461724292
7.51,0.008347814743999999,19.590729,1222262.005,0.7950721622166754,0.010499442869092716,0.9782476461724292
7.515,0.008347459086,19.571141,1222028.14,0.795416767092436,0.010494446975908336,0.9782476461724292
7.52,0.008347399742,19.531964000000002,1220708.655,0.7979213094922135,0.010461432277466275,0.9782476461724292
7.525,0.008347221954,19.516293,1218470.4549999998,0.8021889118136006,0.010405556385874839,0.9782476461724292
7.53,0.008346806952,19.575058,1220975.905,0.7972408742131041,0.010469617429285094,0.9782476461724292
7.535,0.008347103427999998,19.535881,1220575.005,0.7980934135168994,0.010458805055435094,0.9782476461724292
7.54,0.008347636875,19.575058,1220792.165,0.7978285965809052,0.010462945187442266,0.9782476461724292
7.545,0.008346925639,19.535881,1217668.7550000001,0.8036632114481596,0.010386098953016988,0.9782476461724292
7.55,0.008347340479,19.6181515,1220775.5050000001,0.7977762899791317,0.010463259667968258,0.9782476461724292
7.555,0.008346688507,19.602481,1220825.605,0.7974950414868822,0.010466132167339994,0.9782476461724292
7.56,0.008347162691,19.535880499999998,1219272.205,0.8006190242814877,0.010425886017998546,0.9782476461724292
7.565,0.008347044165,19.539798,1219088.5050000001,0.8009402649662386,0.010421556425748987,0.9782476461724292
7.57,0.008346925639,19.567222,1219572.8399999999,0.7999707668371647,0.010434038323676682,0.9782476461724292
7.575,0.008346629243999999,19.5045395,1219890.19,0.7992745539784417,0.010442756124856099,0.9782476461724292
7.58,0.008346451456000001,19.492786499999998,1217802.34,0.8032662646462827,0.010390641090442595,0.9782476461724292
7.585,0.008346332849,19.481034,1218537.29,0.8018039070583515,0.010409443974426273,0.9782476461724292
7.59,0.008345740058,19.492786499999998,1219622.99,0.7995354504852341,0.01043823641957966,0.9782476461724292
7.595,0.008346984902,19.4967045,1220190.9,0.7987974049367192,0.010449439182468613,0.9782476461724292
