t,mox,F,Pc,of,mf,lambda,Pe,Ve,cstr_ex,eta,dof,dmf
3.67,0.574373576,1493.5846,2091330.95,2.517142907,0.22818473,0.921191235,1207502.375,1164.425113,1491.981989,0.839375865,0.011492306,0.001037069
3.675,0.574341978,1493.42835,2090785.65,2.516599251,0.228221469,0.921191235,1207183.566,1164.453236,1491.583412,0.839135476,0.011430305,0.001031887
3.68,0.574391557,1492.64705,2088931.55,2.518308162,0.228086287,0.921191235,1206129.401,1164.336843,1490.419652,0.838547592,0.01129738,0.001018648
3.685,0.574654687,1492.02205,2087731.85,2.522828958,0.227781866,0.921191235,1205475.717,1164.057308,1489.640333,0.838269853,0.011257347,0.001011891
3.69,0.574950808,1491.24075,2086786.6,2.529492508,0.227298877,0.921191235,1204986.073,1163.650087,1489.312703,0.838320393,0.011310324,0.001011816
3.695,0.575161806,1491.00635,2085005.3,2.529136071,0.227414338,0.921191235,1203956.565,1163.657352,1487.43613,0.837259818,0.011049785,0.00098925
3.7,0.575196697,1490.53755,2083260.25,2.528657235,0.227471201,0.921191235,1202946.966,1163.672198,1486.02133,0.836454793,0.010847909,0.00097168
3.705,0.575369757,1490.38135,2082642.25,2.530180838,0.227402622,0.921191235,1202603.335,1163.575617,1485.387152,0.836153484,0.010783597,0.000965074
3.71,0.575703685,1490.3032,2082242.35,2.533436199,0.227242228,0.921191235,1202399.525,1163.37629,1484.780971,0.835927291,0.010748062,0.000959999
3.715,0.575895594,1489.44375,2079952,2.536207231,0.227069613,0.921191235,1201102.173,1163.190521,1483.112158,0.835094899,0.010560539,0.000941577
3.72,0.575940235,1488.11555,2078352.45,2.542524099,0.226523019,0.921191235,1200231.445,1162.794926,1482.898591,0.83520363,0.010624525,0.00094264
3.725,0.576212051,1487.80305,2078934.1,2.549264687,0.226030688,0.921191235,1200620.721,1162.389554,1483.721322,0.835902887,0.01083671,0.00095677
3.73,0.576507166,1487.80305,2079079.55,2.552874915,0.225826641,0.921191235,1200733.309,1162.170335,1483.656709,0.835994398,0.010880857,0.000958433
3.735,0.576404798,1487.56865,2077661.7,2.549959038,0.226044728,0.921191235,1199892.913,1162.336825,1482.431105,0.835206579,0.010669635,0.000941884
3.74,0.576259647,1487.4124,2077443.6,2.548974507,0.226075092,0.921191235,1199759.359,1162.395089,1482.487552,0.835204421,0.010663176,0.000941805
3.745,0.576501904,1487.80305,2078170.65,2.550559398,0.226029593,0.921191235,1200191.031,1162.304347,1482.642791,0.835344826,0.010707138,0.000944896
3.75,0.576838403,1487.56865,2076680.15,2.552293103,0.226007899,0.921191235,1199345.768,1162.186283,1480.99847,0.834486997,0.01050742,0.000926627
3.755,0.576749204,1486.08415,2073590,2.554608377,0.225768149,0.921191235,1197583.107,1162.019272,1479.400863,0.833683723,0.010324301,0.000908756
3.76,0.576499209,1484.99035,2073081.05,2.558685554,0.225310691,0.921191235,1197321.907,1161.765188,1480.342738,0.834362832,0.010514591,0.000922096
3.765,0.576689711,1486.1623,2075262.3,2.557533999,0.225486625,0.921191235,1198570.038,1161.853837,1481.223385,0.834807636,0.010616898,0.000932176
3.77,0.577115865,1487.7249,2075153.2,2.550401257,0.22628434,0.921191235,1198450.681,1162.289286,1478.889194,0.833238399,0.010190968,0.000900595
3.775,0.577220395,1486.63105,2072390.3,2.552770455,0.226115276,0.921191235,1196877.132,1162.121781,1477.038817,0.832292841,0.009973724,0.000879999
3.78,0.57716406,1484.52155,2071045.2,2.564414607,0.225066593,0.921191235,1196193.335,1161.396054,1478.113335,0.833321854,0.010293365,0.000899789
3.785,0.577325124,1483.7402,2071445.15,2.572991563,0.224378942,0.921191235,1196490.3,1160.869713,1479.369844,0.834339608,0.010593803,0.000920049
3.79,0.577411409,1484.59965,2071554.2,2.56783054,0.224863518,0.921191235,1196513.267,1161.189674,1478.395019,0.833601768,0.010382126,0.000905496
3.795,0.577360551,1484.91215,2072390.35,2.567036832,0.224913232,0.921191235,1196989.057,1161.24561,1478.993859,0.833906721,0.010452269,0.000912071
3.8,0.577593047,1485.38095,2073917.25,2.56992972,0.224750522,0.921191235,1197891.603,1161.079674,1479.95482,0.83454631,0.010626485,0.000925501
3.805,0.577952702,1485.2247,2072572.15,2.57169661,0.224735958,0.921191235,1197129.932,1160.959252,1478.359103,0.833717069,0.010433279,0.000908062
3.81,0.578007099,1482.6464,2067046.3,2.577650636,0.224237952,0.921191235,1193990.473,1160.543899,1475.232828,0.832197244,0.010095114,0.00087478
3.815,0.577859661,1478.5055,2062720.2,2.596072339,0.222589969,0.921191235,1191635.453,1159.357015,1475.447371,0.833019899,0.010405862,0.000888648
3.82,0.5781099,1476.86475,2063338.2,2.612735937,0.221266103,0.921191235,1192114.071,1158.311899,1477.871661,0.835014029,0.010998516,0.000927532
3.825,0.578670811,1478.5055,2065046.85,2.610937704,0.221633327,0.921191235,1193086.097,1158.440328,1477.380137,0.834659643,0.010899266,0.000921354
3.83,0.578937977,1479.2868,2063120.05,2.603163931,0.222397818,0.921191235,1191918.372,1158.914527,1474.101427,0.832523502,0.010324706,0.000878593
3.835,0.578988116,1476.70855,2058793.9,2.612149665,0.221651969,0.921191235,1189489.898,1158.309837,1472.288613,0.831859622,0.01021392,0.000863319
3.84,0.579235031,1472.8801,2055667.45,2.635860209,0.219751802,0.921191235,1187856.099,1156.773024,1473.094631,0.833239635,0.01069691,0.000888197
3.845,0.57960497,1471.86445,2053958.85,2.64332768,0.21927095,0.921191235,1186922.805,1156.279134,1472.074594,0.832961585,0.010672298,0.000881735
3.85,0.579771674,1472.17695,2054467.75,2.64411313,0.219268861,0.921191235,1187221.676,1156.233142,1472.135978,0.83302442,0.010692376,0.000883117
3.855,0.579914287,1474.05205,2057521.55,2.639269445,0.219725306,0.921191235,1188948.982,1156.570801,1473.219683,0.833433511,0.010764607,0.000892538
3.86,0.580078549,1476.86475,2060902.5,2.628419862,0.220694782,0.921191235,1190822.221,1157.294122,1473.551284,0.833184332,0.01063721,0.000889551
3.865,0.580012471,1478.0367,2059448.3,2.615171696,0.22178753,0.921191235,1189889.033,1158.124065,1470.626039,0.831031538,0.010026333,0.000847066
3.87,0.579674866,1474.75525,2053668.05,2.621486088,0.221124525,0.921191235,1186601.783,1157.672823,1468.330845,0.830003111,0.009809916,0.00082439
3.875,0.579555064,1470.84875,2050832.4,2.642492111,0.219321398,0.921191235,1185114.245,1156.305266,1469.832866,0.831676296,0.010347996,0.000855512
3.88,0.579920775,1470.84875,2053595.3,2.653652969,0.21853678,0.921191235,1186783.973,1155.611196,1472.58522,0.833657202,0.010907765,0.000894612
3.885,0.580290003,1474.0521,2056649.05,2.641224506,0.219704914,0.921191235,1188459.474,1156.437765,1471.940895,0.832790479,0.0106159,0.000879527
3.89,0.580471078,1474.75535,2054649.55,2.632817132,0.220475274,0.921191235,1187247.861,1156.958813,1468.763054,0.830677111,0.010041535,0.000837695
3.895,0.580439882,1470.9269,2050359.75,2.650552753,0.21898824,0.921191235,1184897.048,1155.782526,1468.480067,0.831227906,0.010283046,0.0008463
3.9,0.580254131,1468.0361,2047705.95,2.663717445,0.217836217,0.921191235,1183455.596,1154.908312,1469.037709,0.832075966,0.010573722,0.00086129
3.905,0.580209164,1467.2548,2047924.05,2.669761344,0.217326229,0.921191235,1183621.589,1154.518232,1470.216494,0.832982908,0.010837261,0.000878618
3.91,0.580591347,1468.27045,2049450.95,2.670196768,0.217433919,0.921191235,1184505.058,1154.503546,1470.409489,0.83310182,0.01086875,0.000881454
3.915,0.580990573,1469.75495,2051959.4,2.669762573,0.217618817,0.921191235,1185948.838,1154.554014,1471.132403,0.833481296,0.010960152,0.000889736
3.92,0.580792093,1472.0207,2054067.9,2.655658558,0.218699837,0.921191235,1187070.134,1155.485912,1471.018455,0.832846822,0.01071609,0.000878949
3.925,0.580282978,1472.3332,2053377.2,2.645834711,0.219319436,0.921191235,1186604.698,1156.112882,1470.320622,0.832069847,0.01046442,0.000864003
3.93,0.580098687,1471.08315,2051123.25,2.647515228,0.219110614,0.921191235,1185316.534,1155.984894,1469.429104,0.831642328,0.010368561,0.000854763
3.935,0.580211549,1468.9736,2050359.8,2.66290517,0.217886673,0.921191235,1184980.614,1154.984507,1470.927085,0.833100376,0.01082466,0.000882119
3.94,0.580222158,1469.20795,2052213.9,2.666008319,0.217637039,0.921191235,1186070.621,1154.799856,1472.698278,0.83421748,0.011123109,0.000904252
3.945,0.580308286,1471.2394,2054722.3,2.657896113,0.218333697,0.921191235,1187462.67,1155.347135,1473.053118,0.834083873,0.011039517,0.000903094
3.95,0.58061561,1472.48945,2054867.7,2.652170429,0.218920927,0.921191235,1187507.612,1155.71802,1471.509128,0.832983281,0.010729338,0.000882075
3.955,0.580654798,1470.7706,2051995.7,2.65833863,0.218427702,0.921191235,1185893.295,1155.294467,1470.287403,0.832549097,0.010658318,0.000872265
3.96,0.580492325,1467.95795,2048396.65,2.668762214,0.217513693,0.921191235,1183887.519,1154.587308,1469.688514,0.83264155,0.010745086,0.000872251
3.965,0.580734033,1465.45775,2046360.85,2.685419791,0.21625447,0.921191235,1182822.481,1153.484574,1470.102349,0.83355448,0.01107578,0.000888259
3.97,0.581351498,1464.2077,2045815.55,2.700606729,0.215266996,0.921191235,1182604.938,1152.485476,1470.393249,0.834338982,0.011366542,0.000902237
3.975,0.58164496,1464.36395,2045815.55,2.702701128,0.21520876,0.921191235,1182618.13,1152.347991,1469.959199,0.834178266,0.011338258,0.000899063
3.98,0.58160961,1463.817,2045924.6,2.706830351,0.214867404,0.921191235,1182706.916,1152.077657,1470.732832,0.834785907,0.011518042,0.000910425
3.985,0.581780018,1463.81705,2045706.45,2.708180742,0.214823187,0.921191235,1182589.508,1151.986896,1470.343056,0.834621225,0.01148441,0.00090714
3.99,0.582048159,1462.72325,2044179.55,2.715711421,0.214326218,0.921191235,1181755.367,1151.477307,1469.667771,0.83455575,0.011514773,0.000904919
3.995,0.581979502,1460.76995,2041380.3,2.722812197,0.213742065,0.921191235,1180183.982,1150.983544,1468.859309,0.834404817,0.011521939,0.000900666
4,0.581897251,1458.1917,2040253.35,2.739105916,0.212440581,0.921191235,1179631.513,1149.895053,1470.605759,0.836082482,0.012054965,0.000930867
4.005,0.582416515,1458.19165,2040835,2.746550872,0.212053788,0.921191235,1180010.854,1149.406258,1470.779729,0.836491252,0.012207334,0.000938325
4.01,0.583056981,1457.95725,2040980.35,2.75607534,0.211553353,0.921191235,1180149.919,1148.77438,1470.62527,0.836804983,0.012348447,0.000943626
4.015,0.583243279,1457.64475,2038835.45,2.754955199,0.211706992,0.921191235,1178905.909,1148.829447,1468.451556,0.835532066,0.01201294,0.000919137
4.02,0.583274211,1456.004,2036290.65,2.761499046,0.211216517,0.921191235,1177474.998,1148.370676,1467.466998,0.835262307,0.011986609,0.000912848
4.025,0.583679093,1454.4414,2034727.45,2.774339801,0.210384861,0.921191235,1176645.152,1147.500099,1467.128562,0.835624358,0.012163088,0.00091833
4.03,0.584135037,1454.4414,2034218.55,2.778187154,0.210257627,0.921191235,1176372.79,1147.238534,1466.154695,0.835236731,0.012086718,0.00091078
4.035,0.584240534,1454.5195,2034364,2.779161886,0.210221843,0.921191235,1176462.097,1147.17474,1466.130865,0.835264072,0.0120998,0.000911288
4.04,0.584247144,1454.7539,2034145.85,2.776786692,0.210404042,0.921191235,1176323.102,1147.331414,1465.625332,0.834875709,0.011983837,0.000904143
4.045,0.584551935,1454.51955,2032909.8,2.778819279,0.210359824,0.921191235,1175621.042,1147.184387,1464.254602,0.834188243,0.011818656,0.000890897
4.05,0.584814485,1453.50385,2030146.85,2.782492021,0.210176518,0.921191235,1174046.754,1146.913788,1462.11876,0.833142963,0.01157198,0.000870473
4.055,0.584670346,1451.3944,2028401.9,2.792988977,0.209334999,0.921191235,1173096.545,1146.195738,1462.675517,0.833919553,0.011841817,0.000883799
4.06,0.584494521,1450.53495,2028765.45,2.798842024,0.208834409,0.921191235,1173337.572,1145.807136,1464.185015,0.835030442,0.012169572,0.000904096
4.065,0.584612539,1451.4725,2031092.1,2.798968014,0.208867174,0.921191235,1174681.026,1145.819897,1465.585634,0.835822222,0.01237559,0.000919437
4.07,0.584921933,1453.5039,2032946.2,2.791251921,0.209555407,0.921191235,1175709.78,1146.353397,1465.081485,0.835192262,0.012158832,0.000908875
4.075,0.584996847,1454.2852,2032691.65,2.785186602,0.210038655,0.921191235,1175530.026,1146.756817,1463.869595,0.834242461,0.011872578,0.000891544
4.08,0.584895105,1452.87885,2030401.35,2.789084359,0.209708646,0.921191235,1174229.447,1146.475248,1463.014709,0.833934555,0.011819039,0.000884913
4.085,0.584868332,1452.33195,2029092.6,2.78962245,0.209658598,0.921191235,1173477.06,1146.427325,1462.213048,0.833507653,0.011712307,0.000876577
4.09,0.585032675,1453.3476,2030874,2.788188609,0.209825359,0.921191235,1174497.371,1146.539478,1462.887136,0.833820893,0.011783193,0.000883013
4.095,0.585215008,1455.06645,2032728.05,2.781555103,0.210391305,0.921191235,1175531.191,1146.99992,1462.845532,0.833503307,0.011657168,0.000878045
4.1,0.585252409,1455.7696,2032728.1,2.77639326,0.210795934,0.921191235,1175502.8,1147.344781,1462.033279,0.832820297,0.011447778,0.000865596
4.105,0.585113038,1455.7696,2031782.85,2.772276854,0.21105866,0.921191235,1174934.492,1147.610998,1461.126996,0.832133997,0.011245674,0.000852695
4.11,0.585070234,1456.1603,2032001,2.769276584,0.211271867,0.921191235,1175043.626,1147.813176,1460.971186,0.831916764,0.011171088,0.000848833
4.115,0.585199628,1455.7697,2032219.1,2.774429037,0.210926147,0.921191235,1175198.195,1147.471305,1461.525018,0.832449869,0.011340171,0.000858628
4.12,0.585086869,1454.83215,2031128.45,2.77766784,0.210639609,0.921191235,1174586.733,1147.245085,1461.473649,0.832564304,0.011390756,0.00086027
4.125,0.584779497,1454.6759,2030837.7,2.774623292,0.210759961,0.921191235,1174402.119,1147.445759,1461.607966,0.832512712,0.011359225,0.000859327
4.13,0.584756186,1455.53535,2032146.4,2.771038481,0.211024203,0.921191235,1175137.377,1147.696949,1462.107046,0.832637595,0.011368473,0.000862211
4.135,0.585091997,1455.53535,2032255.45,2.77515867,0.210831908,0.921191235,1175223.217,1147.422921,1461.921854,0.83270676,0.011411293,0.000863379
4.14,0.585167148,1454.59785,2029856.05,2.777037976,0.210716293,0.921191235,1173848.99,1147.27557,1460.270061,0.83185859,0.011204966,0.000846795
4.145,0.584879065,1453.03525,2028292.85,2.781985013,0.210238036,0.921191235,1172974.051,1146.930795,1460.551837,0.832238316,0.011335354,0.00085315
4.15,0.584898046,1453.26965,2029056.25,2.782384542,0.210214669,0.921191235,1173416.79,1146.911041,1461.109613,0.832569143,0.01142305,0.000859505
4.155,0.585289606,1454.0509,2030219.65,2.783760828,0.210251398,0.921191235,1174095.693,1146.829631,1461.160313,0.832650649,0.011451306,0.000861349
4.16,0.585187649,1454.20715,2029747.05,2.780085021,0.210492717,0.921191235,1173802.853,1147.071015,1460.56432,0.832156631,0.011300925,0.00085218
4.165,0.584909171,1453.8165,2028620.1,2.776991856,0.210626894,0.921191235,1173135.493,1147.267398,1460.018171,0.831719701,0.011170014,0.000843819
4.17,0.585297203,1453.2696,2028838.2,2.786362689,0.210057795,0.921191235,1173312.61,1146.643068,1460.507557,0.832397255,0.011402679,0.00085612
4.175,0.585875745,1452.56645,2028838.15,2.798604324,0.209345687,0.921191235,1173378.269,1145.82372,1460.75283,0.833062433,0.011651462,0.000867958
4.18,0.585709794,1452.33205,2027565.8,2.795146118,0.209545322,0.921191235,1172625.544,1146.043715,1459.774912,0.83236287,0.011448656,0.000854777
4.185,0.585353186,1451.47265,2026547.9,2.795189926,0.209414459,0.921191235,1172038.308,1146.031514,1459.936964,0.832462582,0.011476228,0.000856279
4.19,0.585699631,1450.76945,2027202.25,2.806574945,0.208688399,0.921191235,1172476.089,1145.274734,1461.106248,0.833616554,0.011848341,0.000877303
4.195,0.586152205,1451.23825,2028256.5,2.810865589,0.208530855,0.921191235,1173106.914,1144.996666,1461.323373,0.833920439,0.011953829,0.000883068
4.2,0.586018432,1451.0039,2027711.2,2.809733959,0.208567231,0.921191235,1172786.306,1145.067581,1461.109569,0.833752354,0.011903159,0.000879847
4.205,0.58583277,1450.06635,2025820.75,2.810014794,0.208480315,0.921191235,1171696.64,1145.031537,1460.248296,0.833283136,0.011783765,0.000870609
4.21,0.58608928,1448.9725,2025020.95,2.819614471,0.207861495,0.921191235,1171284.382,1144.380315,1460.337889,0.833754741,0.011969178,0.000878636
4.215,0.586085701,1448.1912,2024730.15,2.825099963,0.207456624,0.921191235,1171144.345,1144.009509,1460.879733,0.834304346,0.01214966,0.00088837
4.22,0.58582667,1448.11305,2024039.45,2.820858003,0.207676767,0.921191235,1170724.175,1144.287938,1460.452951,0.833879736,0.01201133,0.000880547
4.225,0.585939368,1448.5037,2023894.05,2.818604293,0.207882806,0.921191235,1170628.766,1144.437849,1459.761675,0.833387931,0.011867408,0.000871597
4.23,0.586316757,1448.7381,2025493.65,2.825423394,0.207514653,0.921191235,1171586.687,1143.994745,1460.898411,0.834325013,0.012156182,0.000888992
4.235,0.58637714,1450.1444,2027129.6,2.819208962,0.2079935,0.921191235,1172499.434,1144.426721,1461.085869,0.834152874,0.012069112,0.00088663
4.24,0.586214442,1450.8476,2026766.1,2.810681613,0.208566648,0.921191235,1172245.738,1144.995429,1460.069457,0.833204878,0.011766125,0.000869466
4.245,0.586173378,1449.5975,2024948.4,2.81534184,0.208206822,0.921191235,1171220.638,1144.66632,1459.49617,0.833089211,0.011766902,0.000866592
4.25,0.586090176,1448.8943,2025384.65,2.821247756,0.207741477,0.921191235,1171502.628,1144.274019,1460.819347,0.834098682,0.012069935,0.000884979
4.255,0.586016412,1449.75375,2027347.75,2.818800172,0.207895692,0.921191235,1172623.261,1144.456138,1462.087068,0.834705527,0.012212349,0.000896815
4.26,0.586184416,1450.1444,2026657,2.81570369,0.208183985,0.921191235,1172208.696,1144.657597,1460.749352,0.833811091,0.011957381,0.000880351
4.265,0.586351766,1449.59745,2024839.25,2.817099375,0.208140249,0.921191235,1171166.652,1144.547419,1459.212105,0.833003837,0.011755454,0.000864938
4.27,0.586091577,1448.26925,2024112.2,2.822849627,0.207624087,0.921191235,1170776.273,1144.154935,1460.114926,0.833772942,0.011995537,0.000878553
4.275,0.585878409,1447.9567,2024802.95,2.82480413,0.207404968,0.921191235,1171184.874,1144.030029,1461.409145,0.83459341,0.012224284,0.000893674
4.28,0.586055359,1449.12865,2024293.95,2.815984573,0.20811739,0.921191235,1170846.187,1144.617249,1459.405592,0.833068868,0.011766366,0.000865983
4.285,0.586041611,1448.81615,2022985.2,2.8147883,0.208200955,0.921191235,1170084.621,1144.6856,1458.33385,0.832412277,0.0115876,0.000853584
4.29,0.585716457,1447.87855,2022912.5,2.81841119,0.207817957,0.921191235,1170061.211,1144.441883,1459.582816,0.833282692,0.011839687,0.000869357
4.295,0.585735145,1448.42545,2023966.75,2.817079992,0.207922795,0.921191235,1170662.938,1144.540783,1460.116195,0.833523774,0.011893642,0.000874154
4.3,0.586038499,1448.34735,2022040,2.815963281,0.208112976,0.921191235,1169545.065,1144.598191,1457.819668,0.832174707,0.011533453,0.0008489
4.305,0.585876307,1446.6285,2019386.2,2.820749882,0.207702324,0.921191235,1168037.6,1144.252943,1456.957317,0.831904017,0.011494878,0.000842975
4.31,0.585509489,1446.31595,2020076.95,2.820928506,0.207559138,0.921191235,1168437.242,1144.247219,1458.392938,0.832727793,0.011712523,0.000858224
4.315,0.585650308,1447.80045,2022512.65,2.817190462,0.207884527,0.921191235,1169824.172,1144.520155,1459.29354,0.833066725,0.011775593,0.000865321
4.32,0.586050815,1449.98805,2023348.8,2.806450218,0.208822808,0.921191235,1170251.311,1145.248032,1457.437973,0.831538844,0.011306665,0.000837932
4.325,0.586027478,1449.36305,2021531.05,2.806280225,0.208827142,0.921191235,1169201.227,1145.24291,1456.163441,0.830814042,0.011117878,0.000824063
4.33,0.585865017,1446.86285,2020185.95,2.820904805,0.207686915,0.921191235,1168500.042,1144.249798,1457.583363,0.832263922,0.011589759,0.000849796
4.335,0.586070338,1445.69085,2020113.2,2.83257901,0.206903439,0.921191235,1168516.634,1143.465436,1458.593556,0.83334925,0.011949861,0.000869201
4.34,0.586335861,1446.39405,2020040.45,2.829741388,0.207204751,0.921191235,1168460.516,1143.655312,1457.499175,0.832600739,0.011733739,0.000855642
4.345,0.586216013,1446.31595,2019676.95,2.827995965,0.207290258,0.921191235,1168241.955,1143.769203,1457.299968,0.832412918,0.011673648,0.000852153
4.35,0.586142063,1446.0034,2020331.3,2.831467169,0.207010016,0.921191235,1168637.013,1143.542072,1458.423102,0.833202202,0.011903559,0.000866632
4.355,0.586483129,1445.92525,2020149.5,2.83555081,0.206832171,0.921191235,1168552.298,1143.266194,1457.991829,0.833134945,0.011911625,0.000865229
4.36,0.586777731,1445.3784,2018804.4,2.839721811,0.206632117,0.921191235,1167796.279,1142.973869,1456.847407,0.832670317,0.011816158,0.000856239
4.365,0.586793202,1444.12825,2017822.9,2.847399315,0.206080404,0.921191235,1167266.925,1142.449263,1457.123947,0.833169678,0.011998832,0.000864771
4.37,0.586813513,1443.26885,2018259.1,2.855875362,0.205475884,0.921191235,1167559.27,1141.883781,1458.513607,0.834334364,0.012363966,0.000885734
4.375,0.586991385,1444.597,2019786,2.851280503,0.205869393,0.921191235,1168418.911,1142.206293,1458.565152,0.834153612,0.012283749,0.000883112
4.38,0.587122819,1445.2221,2019822.35,2.84779662,0.206167398,0.921191235,1168423.163,1142.440671,1457.801808,0.83356397,0.012103843,0.000872554
4.385,0.587202763,1444.28455,2018113.7,2.851679833,0.205914688,0.921191235,1167455.355,1142.164328,1456.885881,0.83321973,0.012038983,0.000865659
4.39,0.587291962,1442.01875,2016259.65,2.866185882,0.204903654,0.921191235,1166453.215,1141.173079,1457.241175,0.834071312,0.012363102,0.000880042
4.395,0.58752571,1441.00305,2015641.6,2.875579262,0.204315603,0.921191235,1166139.518,1140.536617,1457.446315,0.834607128,0.012569916,0.00088923
4.4,0.587750944,1441.1593,2016477.75,2.879255428,0.204132964,0.921191235,1166638.987,1140.297308,1457.97248,0.83506677,0.012717324,0.000897666
4.405,0.587976091,1442.0969,2017423,2.876769861,0.204387601,0.921191235,1167173.514,1140.472733,1457.772691,0.834837164,0.012637357,0.000893927
4.41,0.588270486,1441.54995,2016768.6,2.88291638,0.204053954,0.921191235,1166823.406,1140.054149,1457.372023,0.834883548,0.012691684,0.000894385
4.415,0.588564929,1440.92495,2014841.8,2.886161654,0.203926529,0.921191235,1165725.322,1139.818961,1455.672816,0.834064273,0.012494056,0.000878983
4.42,0.588793937,1439.2842,2012733.3,2.896580828,0.203272055,0.921191235,1164553.599,1139.100981,1454.930589,0.834112632,0.012579275,0.000878953
4.425,0.58891664,1436.78405,2010188.5,2.91176143,0.202254427,0.921191235,1163148.897,1138.060831,1454.734696,0.834689642,0.012842685,0.000888151
4.43,0.589057573,1435.37765,2008443.5,2.920309208,0.201710686,0.921191235,1162176.667,1137.473154,1454.212254,0.834780557,0.012928654,0.000889068
4.435,0.589222136,1435.29955,2008370.85,2.922711101,0.201601224,0.921191235,1162144.583,1137.311848,1454.058333,0.834799849,0.012950578,0.000889357
4.44,0.589335974,1436.31525,2009606.9,2.919012136,0.201895692,0.921191235,1162843.241,1137.570284,1454.20242,0.834710771,0.012898838,0.000888233
4.445,0.589333338,1437.33095,2009825,2.91106527,0.202445938,0.921191235,1162936.034,1138.104212,1453.35438,0.833868592,0.01261376,0.000873422
4.45,0.589409348,1436.54965,2007389.3,2.911627738,0.202432935,0.921191235,1161531.667,1138.044882,1451.477561,0.832829803,0.012337017,0.000854121
4.455,0.589521224,1434.5182,2005098.95,2.92354165,0.201646254,0.921191235,1160258.167,1137.227333,1451.058069,0.833131851,0.012502385,0.000858658
4.46,0.589657577,1434.04945,2004190.15,2.926528317,0.201487057,0.921191235,1159745.393,1137.019643,1450.442265,0.832916268,0.012464473,0.000854521
4.465,0.589747615,1433.3463,2003935.65,2.932818494,0.201085616,0.921191235,1159623.732,1136.597142,1450.829143,0.833420497,0.012646187,0.00086335
4.47,0.589874816,1433.19005,2002735.95,2.932228024,0.20116949,0.921191235,1158928.368,1136.626035,1449.573678,0.832679355,0.012439587,0.00084983
4.475,0.590099097,1432.7213,2000990.95,2.933880394,0.201132636,0.921191235,1157926.945,1136.500411,1447.967577,0.831839682,0.012221786,0.000834391
4.48,0.590296303,1431.1587,1999136.9,2.944187793,0.200495466,0.921191235,1156896.448,1135.796607,1447.430785,0.832000779,0.012337634,0.000836671
4.485,0.590465876,1429.28355,1996846.55,2.955628005,0.19977679,0.921191235,1155617.093,1135.014987,1446.777105,0.832147914,0.012459001,0.000838594
4.49,0.590727908,1427.25215,1993865.5,2.967581662,0.199060372,0.921191235,1153939.196,1134.195199,1445.44837,0.831933364,0.012485037,0.000833967
4.495,0.591027129,1425.8458,1992993.05,2.980790565,0.19827865,0.921191235,1153482.735,1133.312616,1445.699102,0.832673117,0.012785229,0.000846826
4.5,0.591229037,1426.70525,1995065.2,2.981832689,0.198277066,0.921191235,1154683.797,1133.26144,1446.835019,0.833363083,0.012983853,0.000859619
4.505,0.591394384,1428.8148,1996337.6,2.969310115,0.199168952,0.921191235,1155373.92,1134.101783,1445.821662,0.832212421,0.012571504,0.000839689
4.51,0.591510231,1429.2054,1995937.7,2.966183067,0.199417978,0.921191235,1155131.381,1134.305817,1444.865183,0.831524276,0.012358399,0.000827414
4.515,0.591593783,1428.6585,1994083.65,2.966514701,0.19942385,0.921191235,1154061.327,1134.267871,1443.35984,0.830682534,0.01212843,0.000812013
4.52,0.591557565,1427.3303,1993211.15,2.974983073,0.19884401,0.921191235,1153588,1133.69891,1443.852804,0.831349045,0.012373121,0.000823578
4.525,0.591530637,1427.0178,1993574.7,2.978416357,0.198605757,0.921191235,1153810.385,1133.474689,1444.60082,0.83193131,0.01255944,0.000833968
4.53,0.59160497,1427.33035,1993901.9,2.977563676,0.198687596,0.921191235,1153996.404,1133.533934,1444.552399,0.831863575,0.012534097,0.000832872
4.535,0.591683771,1428.18975,1994083.7,2.971626845,0.19911106,0.921191235,1154080.045,1133.928787,1443.766537,0.831144855,0.012291968,0.000820219
4.54,0.591642699,1428.65855,1994410.9,2.96804896,0.199337244,0.921191235,1154256.05,1134.168873,1443.665499,0.830925208,0.012205979,0.000816409
4.545,0.591647307,1428.346,1993102.1,2.966999078,0.199409333,0.921191235,1153495.949,1134.227317,1442.578237,0.830259486,0.012015101,0.000804267
4.55,0.59176718,1426.86155,1991284.4,2.97594619,0.198850094,0.921191235,1152478.095,1133.618671,1442.063558,0.830371947,0.012108759,0.000805818
4.555,0.591753096,1425.4552,1990993.6,2.987101411,0.198102781,0.921191235,1152349.536,1132.878434,1443.242867,0.831550958,0.012515903,0.000826584
4.56,0.591556527,1425.6896,1991720.65,2.984818962,0.198188411,0.921191235,1152761.689,1133.035413,1443.972709,0.831865578,0.01258775,0.000832302
4.565,0.591437211,1426.3927,1992993.05,2.981002122,0.198402144,0.921191235,1153483.486,1133.298622,1444.722461,0.832120067,0.012631158,0.000837126
4.57,0.59153876,1427.174,1993829.15,2.977905386,0.198642564,0.921191235,1153955.59,1133.51069,1444.703051,0.831965992,0.012565294,0.000834652
4.575,0.591672404,1427.87715,1994774.35,2.976192856,0.198801769,0.921191235,1154495.614,1133.63218,1444.852454,0.831970461,0.012553415,0.000835013
4.58,0.591685377,1429.5179,1996228.5,2.966441212,0.199459667,0.921191235,1155300.354,1134.291189,1444.67963,0.831427482,0.012332753,0.000825805
4.585,0.591615056,1429.98675,1997319.15,2.964729309,0.199551121,0.921191235,1155924.191,1134.41424,1445.43033,0.831777246,0.01241716,0.000832293
