time [s],Oxidizer mass flow rate [g/s],Thrust [N],Chamber pressure [MPaG]
t,mox,F,Pc
3.285,4.564910505,0,0.162929
3.29,4.596578284,0,0.16308
3.295,4.568429201,0,0.162325
3.3,4.557873114,0,0.163986
3.305,4.564910505,0,0.162627
3.31,4.593059588,0,0.163382
3.315,4.56139181,0,0.162627
3.32,4.582503502,0,0.163835
3.325,4.582503502,0,0.16459
3.33,4.512131034,0,0.163533
3.335,4.582503502,0,0.16459
3.34,4.568429201,0,0.163986
3.345,4.571947416,0,0.165043
3.35,4.589540893,0,0.163533
3.355,4.571947416,0,0.164439
3.36,4.56139181,0,0.164288
3.365,4.52268664,0,0.162627
3.37,4.586022197,0,0.16459
3.375,4.564910505,0,0.163231
3.38,4.593059588,0,0.162929
3.385,4.578984806,0,0.163835
3.39,4.589540893,0,0.163684
3.395,4.554354419,0,0.16459
3.4,4.540280117,0,0.161872
3.405,4.586022197,0,0.163835
3.41,4.547317028,0,0.164741
3.415,4.571947416,0,0.16308
3.42,4.600096499,0,0.163986
3.425,4.533242727,0,0.161721
3.43,4.543798332,0,0.162627
3.435,4.600096499,0,0.162627
3.44,4.578984806,0,0.162929
3.445,4.564910505,0,0.162778
3.45,4.593059588,0,0.162476
3.455,4.571947416,0,0.162325
3.46,4.526205336,0,0.162325
3.465,4.60713389,0,0.16308
3.47,4.56139181,0,0.16157
3.475,4.571947416,0,0.161872
3.48,4.617689976,0,0.163835
3.485,4.586022197,0,0.160664
3.49,4.547317028,0,0.162174
3.495,4.575466111,0,0.162627
3.5,4.571947416,0,0.162174
3.505,4.578984806,0,0.162023
3.51,4.575466111,0,0.161721
3.515,4.554354419,0,0.160513
3.52,4.571947416,0,0.162627
3.525,4.526205336,0,0.161721
3.53,4.571947416,0,0.162174
3.535,4.575466111,0,0.161268
3.54,4.554354419,0,0.161419
3.545,4.568429201,0,0.161419
3.55,4.589540893,0,0.162023
3.555,4.526205336,0,0.161268
3.56,4.550835723,0,0.163533
3.565,4.596578284,0,0.165194
3.57,4.571947416,0,0.162476
3.575,4.550835723,0,0.162778
3.58,4.614171281,0,0.164439
3.585,4.56139181,0,0.161872
3.59,4.554354419,0,0.163835
3.595,4.550835723,0,0.162023
3.6,4.571947416,0,0.162627
3.605,4.571947416,0,0.163231
3.61,4.56139181,0,0.162325
3.615,4.600096499,0,0.163533
3.62,4.550835723,0,0.162929
3.625,4.526205336,0,0.163231
3.63,4.571947416,0,0.162778
3.635,4.578984806,0,0.163231
3.64,4.547317028,0,0.16157
3.645,4.586022197,0,0.162929
3.65,4.586022197,0,0.161419
3.655,4.526205336,0,0.162325
3.66,4.596578284,0,0.162325
3.665,4.564910505,0,0.160362
3.67,4.571947416,0,0.162023
3.675,4.614171281,0,0.162023
3.68,4.571947416,0,0.161419
3.685,4.550835723,0,0.161872
3.69,4.568429201,0,0.16308
3.695,4.578984806,0,0.16308
3.7,4.582503502,0,0.16308
3.705,4.600096499,0,0.164439
3.71,4.571947416,0,0.162023
3.715,4.564910505,0,0.164439
3.72,4.564910505,0,0.163533
3.725,4.571947416,0,0.162174
3.73,4.575466111,0,0.16308
3.735,4.568429201,0,0.161721
3.74,4.589540893,0,0.163231
3.745,4.540280117,0,0.161721
3.75,4.543798332,0,0.162174
3.755,4.603615194,0,0.162174
3.76,4.575466111,0,0.162174
3.765,4.56139181,0,0.164137
3.77,4.593059588,0,0.172442
3.775,4.557873114,0,0.173499
3.78,4.526205336,0,0.174103
