t,mox,F,Pc,of,mf,eta,gamma,cstr_th,cstr_ex
0.455,0.00462583422,0,274950.0,3.126604184724827,0.001479507461353673,0.8821014302238774,1.1150940099557294,1541.3401244269394,1359.61832821843
0.46,0.00463300929,0,275403.0,3.126010255959606,0.0014820838419091443,0.8821014302238774,1.1151016907144145,1541.4176417390654,1359.6867063503237
0.465,0.0046401848499999995,0,274950.0,3.1514046019359334,0.0014724179964545005,0.8821014302238774,1.1150954696421167,1539.5091654392807,1358.0032366766932
0.47,0.00463300929,0,276309.0,3.100369159199795,0.0014943411742606096,0.8821014302238774,1.1151153693253912,1543.3948400296385,1361.4307957902918
0.475,0.00459713247,0,278574.0,2.9791557020062265,0.0015430990957955618,0.8821014302238774,1.1151532614591615,1552.7822730143987,1369.711463852244
0.48,0.00457560579,0,277970.0,2.9601536322057513,0.0015457325390880131,0.8821014302238774,1.1151435345742382,1554.1977553770168,1370.9600628406515
0.485,0.0046401848499999995,0,278876.0,3.041597104922511,0.0015255751139723072,0.8821014302238774,1.1151585644270707,1548.0296025070493,1365.5191263696934
0.49,0.004615070880000001,0,278272.0,3.016547137873122,0.0015299183699327007,0.8821014302238774,1.1151486546742604,1549.89799360636,1367.1672368570055
0.495,0.00463659707,0,279782.0,3.011344480727673,0.0015397099533692653,0.8821014302238774,1.115174155216872,1550.4066693807956,1367.6159404870614
0.5,0.0046114831,0,278876.0,2.994513767445715,0.0015399772577881787,0.8821014302238774,1.1151586601176136,1551.628132315974,1368.693394691078
0.505,0.00463300929,0,280537.0,2.985481400458318,0.001551846643321496,0.8821014302238774,1.1151861250972852,1552.441681854224,1369.4110279026759
0.51,0.004586369129999999,0,277970.0,2.9776437057232923,0.0015402679377605171,0.8821014302238774,1.1151431577625468,1552.8535778363523,1369.7743619376786
0.515,0.00461865866,0,279027.0,3.002202595965117,0.0015384233782914447,0.8821014302238774,1.1151613554685995,1551.0508055246146,1368.1841339021469
0.52,0.00465094819,0,281594.0,2.986632516292256,0.0015572549232718805,0.8821014302238774,1.1152037087283817,1552.4306688577167,1369.4013133227033
0.525,0.00460789532,0,280386.0,2.949012919152744,0.0015625212389113086,0.8821014302238774,1.1151839897827003,1555.2369827745247,1371.8767677587318
0.53,0.00465094819,0,280537.0,3.0146091076874453,0.0015428030712637954,0.8821014302238774,1.115186858776264,1550.212099607851,1367.4443102113826
0.535,0.00462583422,0,279782.0,2.993811149076037,0.0015451322710945362,0.8821014302238774,1.1151738291615991,1551.748435999471,1368.7995147424306
0.54,0.00461865866,0,281443.0,2.938870601432295,0.0015715760529739007,0.8821014302238774,1.115202374742783,1556.1020298879655,1372.6398261385086
0.545,0.0045720184999999995,0,279027.0,2.9268608449997044,0.001562089467905831,0.8821014302238774,1.1151661768814394,1556.8599550463066,1373.3083930050527
0.55,0.00464377263,0,280235.0,3.010965653332299,0.0015422868158129401,0.8821014302238774,1.1151817680602405,1550.4687617028062,1367.670712213277
0.555,0.00462224644,0,279027.0,3.0080663687276807,0.0015366171730961733,0.8821014302238774,1.1151614180776697,1550.6021329765922,1367.7883592050086
0.56,0.00463300929,0,280990.0,2.9735764117806376,0.0015580596051425026,0.8821014302238774,1.1151932292641986,1553.3880582867507,1370.2458257704693
0.565,0.00464377263,0,279782.0,3.023074174993064,0.0015361093910342622,0.8821014302238774,1.1151741336532108,1549.5097752050872,1366.8247888474002
0.57,0.00463659707,0,279027.0,3.031603329012491,0.0015294207608322942,0.8821014302238774,1.1151612815653222,1548.8030228382386,1366.2013615661513
0.575,0.00460430754,0,280235.0,2.9471898913571186,0.001562270403241582,0.8821014302238774,1.11518171947233,1555.3670133988498,1371.9914685131234
0.58,0.004615070880000001,0,279178.0,2.9923306781092487,0.0015422997577647754,0.8821014302238774,1.1151636706353891,1551.817443920424,1368.8603867282395
0.585,0.00465094819,0,279329.0,3.047080903246313,0.001526361897724787,0.8821014302238774,1.11516613504398,1547.6450328868784,1365.1798969446625
0.59,0.0046401848499999995,0,280990.0,2.9851476414197613,0.0015544239037346536,0.8821014302238774,1.1151936327961716,1552.50038494345,1369.4628099816532
0.595,0.004615070880000001,0,279480.0,2.9843240204520143,0.0015464376014039482,0.8821014302238774,1.1151684891951437,1552.4528468363983,1369.4208765494227
0.6,0.00467606216,0,280839.0,3.0475813111633805,0.0015343518950163679,0.8821014302238774,1.1151915720638028,1547.7171539120957,1365.2435150056203
0.605,0.004654535970000001,0,278725.0,3.069500488485009,0.0015163822216224198,0.8821014302238774,1.1151556622807044,1545.8981211168266,1363.6389434423452
0.61,0.004629422,0,280084.0,2.9916365353429266,0.001547454694214495,0.8821014302238774,1.115178805362697,1551.937053970354,1368.965894924414
0.615,0.00459713247,0,278423.0,2.9831595236568096,0.0015410280387435514,0.8821014302238774,1.1151508018761134,1552.4642284603992,1369.4309162962345
